2021-07-13 15:28:02,417 | train | INFO | Config : {'random_seed': 42}
2021-08-04 14:03:36,289 | train | INFO | hyp: ['It is a landscape of Macau 300 years ago that I imagine.']
2021-08-04 14:03:48,039 | train | INFO | ref: ['However, as the powers reacted coldly whereas the media around the world were cooperative, the resentful patriot lamented day after day and died after failing to overcome his righteous indignation.']
2021-08-04 14:03:48,040 | train | INFO | hyp: ['However, as the powers reacted coldly because they were cooperative, the enthusiastic of this day-to-day seduced and failing to overcome his righteous responsibility.']
2021-08-04 14:03:59,014 | train | INFO | ref: ['Hide & Seek, located next to Gyeongbokgung Palace, is located in the center of Seoul, and is ideally located to visit Gyeongbokgung Palace and other major tourist spots on foot.']
2021-08-04 14:03:59,014 | train | INFO | hyp: ['Hide & Seek, located next to Gyeongbok Palace, is located in the center of Seoul, and is ideally located to visit Gyeongbok Palace and other major tourist spots on foot.']
2021-08-04 14:04:08,320 | train | INFO | ref: ['If you order the noodles with a side of grilled ribs, you can select between noodles in broth and spicy noodles and you can eat noodles with charcoal-grilled ribs. There is also a common noodle menu that ribs are not provided.']
2021-08-04 14:04:08,321 | train | INFO | hyp: ['There is also a common menu where meat is not provided, and there is also a common menu where meat is not provided.']
2021-08-04 14:04:16,219 | train | INFO | ref: ["It is becoming the center of the development of local culture through various knowledge transfer programs as well as the library's intrinsic service that provides various information quickly."]
2021-08-04 14:04:16,219 | train | INFO | hyp: ["It is becoming the center of the development of local culture through various knowledge transfer programs as well as the library's original service that provides various information quickly."]
2021-08-04 14:04:26,791 | train | INFO | ref: ['In addition, three of the top five items were rice cake desserts, with the top five items, such as the jondeukchaltteong Roll and the Real saengchoko chaltteoke, respectively ranked third and fourth place.']
2021-08-04 14:04:26,792 | train | INFO | hyp: ['In addition, three of the top five items were cake desserts, such as Jungchal Roll and Real-Jin-choko Chalk, respectively ranked third and fourth place.']
2021-08-04 14:04:49,050 | train | INFO | ref: ['The Sejong-si City Urban Regeneration Support Center operates three tour courses that follow the old traces of Jochiwon.']
2021-08-04 14:04:49,050 | train | INFO | hyp: ['The Seong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong.']
2021-08-04 14:05:02,321 | train | INFO | ref: ['On the other hand, the number of Chinese tourists in Korea decreased from 6.13 million in 2014 to 4.17 million in 2017 and 4.79 million in 2018.It has barely recovered 6 million people to 6.02 million in 2019.']
2021-08-04 14:05:02,322 | train | INFO | hyp: ['On the other hand, the number of Chinese tourists in the country decreased from 6.13 million in 2014 to 4.17 million in 2017 and 4.79 million in 2018.The number of Chinese tourists in the country decreased from 6.13 million in 2014 and 6.62 million in 2019.']
2021-08-04 14:05:15,950 | train | INFO | ref: ["Located in Bojeong-dong, Giheung-gu, Yongin-si, Gyeonggi-do, Bojeong-dong Cafe Street (or 'Jukjeon Cafe Street') is gaining popularity as beautiful cafes are formed along the alleys of a square-shaped residential area."]
2021-08-04 14:05:15,950 | train | INFO | hyp: ["Located in Bojeong-dong, Bojeong-dong, Bojeong-dong Cafe Street (or 'Murjeong Cafe Street') is becoming popular as beautiful cafes are formed along the grounds of a square-shaped residential area."]
2021-08-04 14:05:20,586 | train | INFO | ref: ['After a long drive away from Seoul, I could arrive at the Iron Museum.']
2021-08-04 14:05:20,586 | train | INFO | hyp: ['After a long drive away from Seoul, I could arrive at the Iron Museum.']
2021-08-04 14:05:30,594 | train | INFO | ref: ['Kim, who collecting and enjoying LPs as a hobby, became "business" and in these days, it will be a life that has succeeded in "FAJATS."']
2021-08-04 14:05:30,595 | train | INFO | hyp: ['Kim, who collecting and enjoying LPs as a hobby, became "business" and in these days, it will be a life that has succeeded in "grateful consensus."']
2021-08-04 14:05:39,042 | train | INFO | ref: ['The Dalseong-gun office in Daegu announced on the 20th that it had finished the 2nd Dalseong Multi-child Family Happiness Festival in a great success.']
2021-08-04 14:05:39,042 | train | INFO | hyp: ['The Dalseong-gu group announced on the 20th that it had finished the 2nd Dalseong Multi-Round Family Happiness Festival.']
2021-08-04 14:05:46,873 | train | INFO | ref: ["For more information on Seongbuk-gu's child-friendly policies, contact the Seongbuk-gu Office's education support officer."]
2021-08-04 14:05:46,873 | train | INFO | hyp: ["For more information on the Seongbok-gu's child-friendly policy, contact the Seongbok-gu Office's education support officer."]
2021-08-04 14:05:54,235 | train | INFO | ref: ['The Busan Metropolitan Government and the Busan Tourism Organization are planning to attract tourists from the Seoul metropolitan area for the summer vacation season.']
2021-08-04 14:05:54,235 | train | INFO | hyp: ['The Busan City and the Busan Tourism Agency are starting to attract tourists from the metropolitan area for the summer vacation railroad.']
2021-08-04 14:06:03,140 | train | INFO | ref: ['Namiseom Island, the "Snowman Heaven," presents unforgettable memories with its unique winter romance to mark the New Year of the Rat.']
2021-08-04 14:06:03,141 | train | INFO | hyp: ['The "Snowman Heavenly Island" presents unforgettable memories with a unique winter romance to celebrate the New Year of the Righteous.']
2021-08-04 14:06:14,878 | train | INFO | ref: ['The panoramic view of Busan, the fresh seafood of Jagalchi Market, and the leisurely stroll through the 40 stairs and the bookstore alley in Bosu-dong will remain as memories of a happy trip.']
2021-08-04 14:06:14,878 | train | INFO | hyp: ['The view of Busan, the righteous seafood of Jagalchi Market, and the leisurely walk through the 40 stairs and Boju-dong Bookstore Street will remain as memories of a happy trip.']
2021-08-04 14:06:24,334 | train | INFO | ref: ['Since you have to avoid spicy, irritating, or diarrhea-causing foods and you should prepare an insulated lunch box because eating cold foods can make your stomach upset.']
2021-08-04 14:06:24,334 | train | INFO | hyp: ['Since you avoid foods that can cause diarrhea, irritating, or irritating, and because cold foods are healthy, you should prepare a food container that is good.']
2021-08-04 14:06:30,881 | train | INFO | ref: ['When you arrive at the observatory, you will begin to learn about the structure and principles of the astronomical telescope.']
2021-08-04 14:06:30,881 | train | INFO | hyp: ['When you arrive at the observatory, you will begin to learn about the structure and principles of the astronomical telescope.']
2021-08-04 14:06:35,884 | train | INFO | ref: ['They even boiled grape juice in a lead container or put lead directly.']
2021-08-04 14:06:35,884 | train | INFO | hyp: ['They even boiled grape juice in a lead container or put lead directly.']
2021-08-04 14:06:48,653 | train | INFO | ref: ['Since the people of Hauido Island have lived with farming as their main business since ancient times, land has been a source of life and pride for them, but the people of Hauido have a 300 year history of blood and tears on this land.']
2021-08-04 14:06:48,653 | train | INFO | hyp: ['Since the people of Haido have lived as the main business of farming since ancient times, land has been a source of life and pride for them, but the people of Haido have a 300 year history of blood and tears on this land.']
2021-08-04 14:07:00,299 | train | INFO | ref: ['Nongyo consists of Yongsinje, rice planting, Gunjaengee, Ttukmaegi, Asimaegi, Shilcham, and Munmul. Choe Gwang-sun and Choe Yang-seop are functional holders.']
2021-08-04 14:07:00,299 | train | INFO | hyp: ['Zongju consists of Soleinseng, Gongje, Gongje, Dungmeeng, Dungmeeng, Asimegi, Shilju, and Dungmeeng, and is functional observatory.']
2021-08-04 14:07:07,377 | train | INFO | ref: ['Sehwa 3-ri, Pyoseon-myeon, a small and cozy village where most of the residents grow tangerine farming is called a herb village.']
2021-08-04 14:07:07,377 | train | INFO | hyp: ['Sewa-3, a small and gentle village where most of the residents grow tangerine farming is called a herb village.']
2021-08-04 14:07:22,677 | train | INFO | ref: ['Gyeongsangnam-do announced on the 8th that it will receive nominations for the Gyeongsangnam-do Culture Award from the 9th to the 18th of next month, targeting those who have contributed to the promotion of local culture and art and the succession and development of traditional culture.']
2021-08-04 14:07:22,678 | train | INFO | hyp: ['Gyeongsangdo announced on the 8th that it will receive the candidates for the Gyeongsangdo Culture Prizes from the 9th to the 18th of next month, targeting those who have contributed to the development of local culture and art and succession and development of traditional culture.']
2021-08-04 14:08:06,536 | train | INFO | ref: ['Doryeongseodang offers special memories for children to become one with nature by gardening, threshing rice, digging potatoes, and observing seasonal constellations, as well as various personality etiquette programs such as writing, etiquette, tea ceremony, Chinese language education, and calligraphy writing.']
2021-08-04 14:08:06,537 | train | INFO | hyp: ['Doryeongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongse']
2021-08-04 14:08:17,183 | train | INFO | ref: ['In addition, you can enjoy Korean dishes that it shows off the taste, and there are Korean-style rooms with traditional style and grace of Korea, and there are natural mineral water provided at all rooms.']
2021-08-04 14:08:17,183 | train | INFO | hyp: ['In addition, you can enjoy Korean dishesions that are proud of your taste, and there are Korean-style rooms with Korean-style beauty, and there are natural water supply at all rooms.']
2021-08-04 14:08:25,748 | train | INFO | ref: ['With the latest music produced by trendy singer-songwriter Colde himself, the music video at Shinsegae Duty Free is expected to be more complete.']
2021-08-04 14:08:25,748 | train | INFO | hyp: ['With the latest music produced by trendy singer-songwriter Colde, the music video of the New World Free Shop is expected to be more complete.']
2021-08-04 14:08:53,624 | train | INFO | ref: ['As one of the highest in Daejeon Metropolitan City, it is a famous mountain that embroiders the southeastern part of Dong-gu being ranked alongside those famous mountains in the neighboring areas such as Seodaesan Mountain (904m), the highest peak in Chungnam, and Daeseongsan Mountain (705m), the highest peak in Okcheon.']
2021-08-04 14:08:53,626 | train | INFO | hyp: ['As the highest in Daejeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon.']
2021-08-04 14:09:00,046 | train | INFO | ref: ['Kim Soo-mi said, "For the first time, Chef Michael\'s food was the most delicious among the guests."']
2021-08-04 14:09:00,048 | train | INFO | hyp: ['Kim Soo-mi said, "For the first time, Chef Michael\'s food was the most delicious among the guests."']
2021-08-04 14:09:10,112 | train | INFO | ref: ['From the group room to the couple room, you can choose your room according to the number of people, and you can enjoy a pleasant barbecue at a separate barbecue place for each room.']
2021-08-04 14:09:10,113 | train | INFO | hyp: ['From the group room to the couple room, you can choose your room according to the number of people, and you can enjoy a pleasant barbecue with a separate barbecue place for each room.']
2021-08-04 14:09:18,663 | train | INFO | ref: ['Nighttime, which runs from 7 p.m., is open to adults, allowing them to enjoy a romantic atmosphere among lovers.']
2021-08-04 14:09:18,664 | train | INFO | hyp: ['Nighttime, which runs from 7 p.m., is open to adults to enjoy a romantic atmosphere among lovers.']
2021-08-04 14:09:24,592 | train | INFO | ref: ['There is also a place where you can rest while you drink tea and coffee that is indispensable in the salon culture.']
2021-08-04 14:09:24,593 | train | INFO | hyp: ['There is also a place where you can rest while you drink tea and coffee in the salon culture.']
2021-08-04 14:09:30,480 | train | INFO | ref: ["Jirye Artists' Colony is a village built when Imha Dam in Andong was constructed."]
2021-08-04 14:09:30,481 | train | INFO | hyp: ["Jirye Artists' Village is a village built when Imha Dam in Andong was constructed."]
2021-08-04 14:09:43,380 | train | INFO | ref: ['Thanks to such efforts, the number of paid experience attendances for 10 days from the opening on the 19th until the 28th was 37,899, and the total number of visitors was 1,810,753, of which 21.4% were foreigners with 387,501.']
2021-08-04 14:09:43,380 | train | INFO | hyp: ['Thanks to such efforts, the number of paid experience participants for 10 days from the opening on the 19th to the 28th was 37.899, and the total number of visitors was 181.753, of which 21.4% were foreigners and 38.501.']
2021-08-04 14:09:48,615 | train | INFO | ref: ['In the midst of the empty winter, no haven for birds can be found.']
2021-08-04 14:09:48,615 | train | INFO | hyp: ['In the midst of the empty winter, no seafood for birds can be found.']
2021-08-04 14:10:00,132 | train | INFO | ref: ["In order to drive out this snake, a pig-shaped pagoda, a foundation stone in the shape of a wild boar, was built on the grounds of Daesansa Temple in Woleunsan Mountain to attract visitors' attention."]
2021-08-04 14:10:00,133 | train | INFO | hyp: ["In order to drive out this snake, a bird-shaped grounds were constructed in the shape of pigs in Daesansa Mountain to attract visitors' attention."]
2021-08-04 14:10:13,702 | train | INFO | loss: 0.58395696
2021-08-04 14:10:35,859 | train | INFO | loss: 0.93738902
2021-08-04 14:10:52,727 | train | INFO | loss: 0.78252006
2021-08-04 14:11:06,750 | train | INFO | loss: 0.75261408
2021-08-04 14:11:23,009 | train | INFO | loss: 1.19027686
2021-08-04 14:11:39,831 | train | INFO | loss: 2.01696444
2021-08-04 14:11:56,676 | train | INFO | loss: 0.80193627
2021-08-04 14:12:10,226 | train | INFO | loss: 1.32850766
2021-08-04 14:12:27,269 | train | INFO | loss: 0.44878814
2021-08-04 14:12:47,122 | train | INFO | loss: 0.74404287
2021-08-04 14:13:02,817 | train | INFO | loss: 0.17506948
2021-08-04 14:13:21,041 | train | INFO | loss: 1.41267943
2021-08-04 14:13:33,663 | train | INFO | loss: 0.13598830
2021-08-04 14:13:45,999 | train | INFO | loss: 0.06104567
2021-08-04 14:14:03,590 | train | INFO | loss: 0.81837004
2021-08-04 14:14:26,142 | train | INFO | loss: 1.51971304
2021-08-04 14:14:42,593 | train | INFO | loss: 0.14891346
2021-08-04 14:14:58,362 | train | INFO | loss: 0.77255058
2021-08-04 14:15:16,154 | train | INFO | loss: 0.88753688
2021-08-04 14:15:33,034 | train | INFO | loss: 0.87553865
2021-08-04 14:15:44,663 | train | INFO | loss: 1.06899381
2021-08-04 14:16:04,084 | train | INFO | loss: 0.59101230
2021-08-04 14:16:21,929 | train | INFO | loss: 1.98056293
2021-08-04 14:16:40,114 | train | INFO | loss: 0.76448572
2021-08-04 14:16:52,858 | train | INFO | loss: 0.30589661
2021-08-04 14:17:01,317 | train | INFO | ref: ['Facilities that can be reserved for each resort can be found in Sumnadeuri (Forest Outing), and reservations can be made on a first-come, first-served basis.']
2021-08-04 14:17:01,317 | train | INFO | hyp: ['Facilities that can be reserved for each resort can be found in Forest Nadole, and reservations can be made on a first-served basis.']
2021-08-04 14:17:15,934 | train | INFO | ref: ['In particular, Da-young, who proposed an activity, made everyone laugh by making a long face and saying, "Who said we should ride this?" and is drawing attention to the hardcore Goseong travel that made the two soul-blowing.']
2021-08-04 14:17:15,934 | train | INFO | hyp: ['In particular, Da-young, who proposed an activity, made everyone excited by making a look like "Who said we should ride this?" and is raising curiosity to the Hardcore Goseon travel that made the two soul-shaped.']
2021-08-04 14:17:25,449 | train | INFO | ref: ['Jeju Tourism Organization said, "We will try to present the unique beauty of Jeju City\'s night to more people by developing various and new night tour contents."']
2021-08-04 14:17:25,450 | train | INFO | hyp: ['Jeju Tourism Organization said, "We will try to present the unique beauty of Jeju City\'s night to more people by developing various and new night tour contents."']
2021-08-04 14:17:30,937 | train | INFO | ref: ['Some prizes are awarded based on the size, weight, and the number of fish you caught.']
2021-08-04 14:17:30,938 | train | INFO | hyp: ['Prizes are awarded based on the size, weight, and the number of fish.']
2021-08-04 14:17:36,411 | train | INFO | ref: ['It opened in April 1990 and was renamed as the Busan Metropolitan Joongang Library in January 1995.']
2021-08-04 14:17:36,412 | train | INFO | hyp: ['It opened in April 1990 and was renamed as the Busan Metropolitan Library in January 1995.']
2021-08-04 14:17:48,670 | train | INFO | ref: ['It offers a variety of menus, including aged fish sashimi, spotty belly greenling set, sashimi set, stewed fish, sashimi rice bowl, Korean set menu with grilled fish, cod soup, and flounder soup with mugwort.']
2021-08-04 14:17:48,671 | train | INFO | hyp: ['It offers a variety of menus such as sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches and sandwiches.']
2021-08-04 14:17:56,518 | train | INFO | ref: ['He was a heroic king who revived the declining Baekje by devising a wealthy strong soldier that matches his name.']
2021-08-04 14:17:56,519 | train | INFO | hyp: ['He was a heroic king who revived the declining Baekje by conceiving a non-governmental force that matches his name.']
2021-08-04 14:18:04,351 | train | INFO | ref: ['The hotel offers a cold pack to keep your drinks cool, while the city of Ulsan also supports a set of first-aid travel medicine.']
2021-08-04 14:18:04,351 | train | INFO | hyp: ['The hotel offers a cold pack to keep your drinks cool, while the city of Ulsan supports a set of emergency medicines for travel.']
2021-08-04 14:18:16,504 | train | INFO | ref: ['In addition, to develop a desirable forest tourism business model, it is developing and operating a variety of forest tour programs not only with the KORAIL Tourism Development, but also with Tour Dure and the local residents.']
2021-08-04 14:18:16,505 | train | INFO | hyp: ['In addition, to develop a desirable forest tourism business model, it is developing and operating various forest tour programs not only with the development of Korail Tourism, but also with the tour Dure and the local residents.']
2021-08-04 14:18:27,031 | train | INFO | ref: ['Citizens can experience the culture of dogs by participating in various events such as discus throwing, face painting, painting puppies, making fans and survival OX quizzes.']
2021-08-04 14:18:27,032 | train | INFO | hyp: ['Citizens can experience the culture of dogs by participating in various events such as throwing, face painting, painting dogs, making debts, and survival OX quizzes.']
2021-08-04 14:18:34,233 | train | INFO | ref: ['Jeonju City prepares a rich traditional culture program centered on Jeonju Hanok Village during the Lunar New Year holidays.']
2021-08-04 14:18:34,233 | train | INFO | hyp: ['Jeonju City prepares a rich traditional culture program centered on Jeonju Hanok Village during the Seoul Year holidays.']
2021-08-04 14:18:44,109 | train | INFO | ref: ['It is said that Byeongpungbawi Rock is so beautiful that Sinseon (Taoist hermit with miraculous powers) came down to live here and he or she gave the name of Byeongpungdo.']
2021-08-04 14:18:44,111 | train | INFO | hyp: ['It is said that the fresco is so beautiful that the stone of Booteon came down and lived here, and that fresco has been named Booteon Do.']
2021-08-04 14:18:49,468 | train | INFO | ref: ['This is not the first word he made, but it has been explosively popular since last summer.']
2021-08-04 14:18:49,468 | train | INFO | hyp: ['This is not the first word he made, but it has been explosively popular since last summer.']
2021-08-04 14:18:53,643 | train | INFO | ref: ['It is not to just imitate anyone, but to imitate those who are good.']
2021-08-04 14:18:53,645 | train | INFO | hyp: ['It is not to imitate anyone, but to imitate those who are good.']
2021-08-04 14:18:57,834 | train | INFO | ref: ['It is a landscape of Macau 300 years ago that I imagine.']
2021-08-04 14:18:57,834 | train | INFO | hyp: ['It is a landscape of Macau 300 years ago that I imagine.']
2021-08-04 14:19:09,148 | train | INFO | ref: ['However, as the powers reacted coldly whereas the media around the world were cooperative, the resentful patriot lamented day after day and died after failing to overcome his righteous indignation.']
2021-08-04 14:19:09,149 | train | INFO | hyp: ['However, as the powers reacted coldly because they were cooperative, the enthusiast, who was angry with this, died day after day and failed to overcome his righteous responsibilities.']
2021-08-04 14:19:18,230 | train | INFO | ref: ['Hide & Seek, located next to Gyeongbokgung Palace, is located in the center of Seoul, and is ideally located to visit Gyeongbokgung Palace and other major tourist spots on foot.']
2021-08-04 14:19:18,230 | train | INFO | hyp: ["Hide & Seek, located next to the Seoul Palace, is ideally located to visit Seoul's main tourist spots alongside the Seoul Palace by foot."]
2021-08-04 14:19:28,148 | train | INFO | ref: ['If you order the noodles with a side of grilled ribs, you can select between noodles in broth and spicy noodles and you can eat noodles with charcoal-grilled ribs. There is also a common noodle menu that ribs are not provided.']
2021-08-04 14:19:28,148 | train | INFO | hyp: ['There is also a common menu that meat is not provided, and there is also a common menu that meat is not provided, and there is also a common menu that meat is not provided.']
2021-08-04 14:19:36,882 | train | INFO | ref: ["It is becoming the center of the development of local culture through various knowledge transfer programs as well as the library's intrinsic service that provides various information quickly."]
2021-08-04 14:19:36,882 | train | INFO | hyp: ["It is becoming the center of the development of local culture through various knowledge transfer programs as well as the library's original service that provides various information quickly."]
2021-08-04 14:19:47,597 | train | INFO | ref: ['In addition, three of the top five items were rice cake desserts, with the top five items, such as the jondeukchaltteong Roll and the Real saengchoko chaltteoke, respectively ranked third and fourth place.']
2021-08-04 14:19:47,598 | train | INFO | hyp: ['In addition, three of the top five items were cake desserts, such as Jengju Chalk Roll and Real Jengju Choco Chalk, respectively ranked third and fourth place.']
2021-08-04 14:19:54,967 | train | INFO | ref: ['The Sejong-si City Urban Regeneration Support Center operates three tour courses that follow the old traces of Jochiwon.']
2021-08-04 14:19:54,968 | train | INFO | hyp: ['The Seongong-si Urban Regeneration Support Center operates three tour courses that follow the old traces of Jochiwon.']
2021-08-04 14:20:09,228 | train | INFO | ref: ['On the other hand, the number of Chinese tourists in Korea decreased from 6.13 million in 2014 to 4.17 million in 2017 and 4.79 million in 2018.It has barely recovered 6 million people to 6.02 million in 2019.']
2021-08-04 14:20:09,229 | train | INFO | hyp: ['On the other hand, the number of Chinese tourists in the country decreased from 6.13 million in 2014 to 4.17 million in 2017 and 4.79 million in 2018.The number of Chinese tourists in the country decreased from 6.13 million to 4.17 million in 2017 and 4.79 million in 2018.']
2021-08-04 14:20:22,875 | train | INFO | ref: ["Located in Bojeong-dong, Giheung-gu, Yongin-si, Gyeonggi-do, Bojeong-dong Cafe Street (or 'Jukjeon Cafe Street') is gaining popularity as beautiful cafes are formed along the alleys of a square-shaped residential area."]
2021-08-04 14:20:22,877 | train | INFO | hyp: ["Located in Bojeong-dong, Bojeong-dong, Bojeong-dong Cafe Street (or 'Jukjeon Cafe Street') is gaining popularity as beautiful cafes are formed along the grounds of a square-shaped residential area."]
2021-08-04 14:20:27,110 | train | INFO | ref: ['After a long drive away from Seoul, I could arrive at the Iron Museum.']
2021-08-04 14:20:27,111 | train | INFO | hyp: ['After a long drive away from Seoul, I could arrive at the Iron Museum.']
2021-08-04 14:20:37,111 | train | INFO | ref: ['Kim, who collecting and enjoying LPs as a hobby, became "business" and in these days, it will be a life that has succeeded in "FAJATS."']
2021-08-04 14:20:37,112 | train | INFO | hyp: ['Kim, who collecting and enjoying LPs as a hobby, became "business" and in these days, it will be a life that has succeeded in "graceful consensus".']
2021-08-04 14:20:46,570 | train | INFO | ref: ['The Dalseong-gun office in Daegu announced on the 20th that it had finished the 2nd Dalseong Multi-child Family Happiness Festival in a great success.']
2021-08-04 14:20:46,570 | train | INFO | hyp: ['The Dalseong-gun group in Dongguan announced on the 20th that it had finished the 2nd Dalseong Multi-Round Family Happiness Festival.']
2021-08-04 14:20:54,213 | train | INFO | ref: ["For more information on Seongbuk-gu's child-friendly policies, contact the Seongbuk-gu Office's education support officer."]
2021-08-04 14:20:54,214 | train | INFO | hyp: ["For more information on the Seongbok-gu's child-friendly policy, contact the Seongbok-gu Office's education support officer."]
2021-08-04 14:21:01,979 | train | INFO | ref: ['The Busan Metropolitan Government and the Busan Tourism Organization are planning to attract tourists from the Seoul metropolitan area for the summer vacation season.']
2021-08-04 14:21:01,979 | train | INFO | hyp: ['The Busan City and the Busan Tourism Organization are planning to attract tourists from the metropolitan area for the summer vacation season.']
2021-08-04 14:21:11,499 | train | INFO | ref: ['Namiseom Island, the "Snowman Heaven," presents unforgettable memories with its unique winter romance to mark the New Year of the Rat.']
2021-08-04 14:21:11,500 | train | INFO | hyp: ['Namiseon Island, the "Snowman Heaven", presents unforgettable memories with a unique winter romance to celebrate the New Year of the Righteous.']
2021-08-04 14:21:23,472 | train | INFO | ref: ['The panoramic view of Busan, the fresh seafood of Jagalchi Market, and the leisurely stroll through the 40 stairs and the bookstore alley in Bosu-dong will remain as memories of a happy trip.']
2021-08-04 14:21:23,472 | train | INFO | hyp: ['The view of Busan, the righteous seafood of Jagalchi Market, and the leisurely walk through the 40 stairs and the bookstore area in Bosu-dong will remain as memories of a happy trip.']
2021-08-04 14:21:33,573 | train | INFO | ref: ['Since you have to avoid spicy, irritating, or diarrhea-causing foods and you should prepare an insulated lunch box because eating cold foods can make your stomach upset.']
2021-08-04 14:21:33,573 | train | INFO | hyp: ['Since you should avoid foods that can cause diarrhea, irritating, or irritating, and because cold foods can be healthy, you should prepare a food container that is good for you.']
2021-08-04 14:21:40,340 | train | INFO | ref: ['When you arrive at the observatory, you will begin to learn about the structure and principles of the astronomical telescope.']
2021-08-04 14:21:40,340 | train | INFO | hyp: ['When you arrive at the observatory, you will begin to learn about the structure and principles of the astronomical telescope.']
2021-08-04 14:21:45,138 | train | INFO | ref: ['They even boiled grape juice in a lead container or put lead directly.']
2021-08-04 14:21:45,138 | train | INFO | hyp: ['They even boiled grape juice in a lead container or put lead directly.']
2021-08-04 14:21:58,367 | train | INFO | ref: ['Since the people of Hauido Island have lived with farming as their main business since ancient times, land has been a source of life and pride for them, but the people of Hauido have a 300 year history of blood and tears on this land.']
2021-08-04 14:21:58,368 | train | INFO | hyp: ['Since the people of Hauido-do have lived with farming as their main business since ancient times, land has been a source of life and pride for them, but the people of Hauido have a 300 year history of blood and tears on this land.']
2021-08-04 14:22:10,408 | train | INFO | ref: ['Nongyo consists of Yongsinje, rice planting, Gunjaengee, Ttukmaegi, Asimaegi, Shilcham, and Munmul. Choe Gwang-sun and Choe Yang-seop are functional holders.']
2021-08-04 14:22:10,408 | train | INFO | hyp: ['Joko consists of Joko, Joko, Joko, Joko, Joko, Joko, Joko, Joko, Joko, Joko, Joko, Joko, Joko, Joko, Joko and Joko.']
2021-08-04 14:22:17,494 | train | INFO | ref: ['Sehwa 3-ri, Pyoseon-myeon, a small and cozy village where most of the residents grow tangerine farming is called a herb village.']
2021-08-04 14:22:17,494 | train | INFO | hyp: ['Sewa-3, a small and gentle village where most of the residents grow tangerine farming is called a herb village.']
2021-08-04 14:22:32,992 | train | INFO | ref: ['Gyeongsangnam-do announced on the 8th that it will receive nominations for the Gyeongsangnam-do Culture Award from the 9th to the 18th of next month, targeting those who have contributed to the promotion of local culture and art and the succession and development of traditional culture.']
2021-08-04 14:22:32,993 | train | INFO | hyp: ['Gyeongsang-do announced on the 8th that it will receive candidates for the Gyeongsang-do Culture Prizes from the 9th to the 18th of next month, targeting those who have contributed to the development of local culture and art and succession and development of traditional culture.']
2021-08-04 14:23:17,047 | train | INFO | ref: ['Doryeongseodang offers special memories for children to become one with nature by gardening, threshing rice, digging potatoes, and observing seasonal constellations, as well as various personality etiquette programs such as writing, etiquette, tea ceremony, Chinese language education, and calligraphy writing.']
2021-08-04 14:23:17,049 | train | INFO | hyp: ['Doryeongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongse']
2021-08-04 14:23:27,706 | train | INFO | ref: ['In addition, you can enjoy Korean dishes that it shows off the taste, and there are Korean-style rooms with traditional style and grace of Korea, and there are natural mineral water provided at all rooms.']
2021-08-04 14:23:27,706 | train | INFO | hyp: ['In addition, you can enjoy Korean dishes that is proud of your taste, and there are Korean-style rooms with Korean-style beauty, and it is special that natural water is provided at all rooms.']
2021-08-04 14:23:36,297 | train | INFO | ref: ['With the latest music produced by trendy singer-songwriter Colde himself, the music video at Shinsegae Duty Free is expected to be more complete.']
2021-08-04 14:23:36,298 | train | INFO | hyp: ['With the latest music produced by trendy singer-songwriter Colde, the music video of the New World Free Shop is expected to be more complete.']
2021-08-04 14:23:57,490 | train | INFO | ref: ['As one of the highest in Daejeon Metropolitan City, it is a famous mountain that embroiders the southeastern part of Dong-gu being ranked alongside those famous mountains in the neighboring areas such as Seodaesan Mountain (904m), the highest peak in Chungnam, and Daeseongsan Mountain (705m), the highest peak in Okcheon.']
2021-08-04 14:23:57,492 | train | INFO | hyp: ['As the highest peak in Daejeon Metropolitan City, it is a mountain that stays the southeastern part of Donggu alongside the famous landscapes in the neighboring areas such as the highest peak in Chungnam, and Daesan Mountain, the highest peak in Okcheon, the highest peak in Chungnam, the highest peak in Chungnam.']
2021-08-04 14:24:03,945 | train | INFO | ref: ['Kim Soo-mi said, "For the first time, Chef Michael\'s food was the most delicious among the guests."']
